228	0	0
229	0	0
230	0	0
231	0	0
232	0	0
233	0	0
234	0	0
235	0	0
236	0	0
237	2	2
238	0	0
239	0	0
240	0	0
241	0	0
242	0	0
243	0	0
244	0	0
245	3	3
246	0	0
247	0	0
248	1	1
249	0	0
250	0	0
251	0	0
252	2	1
253	0	0
254	0	0
255	0	0
256	1	1
257	1	1
258	0	0
259	0	0
260	0	0
261	0	0
262	0	0
263	0	0
264	0	0
265	0	0
266	0	0
267	0	0
268	0	0
269	5	5
270	0	0
271	0	0
272	0	0
273	0	0
274	0	0
275	0	0
276	0	0
277	0	0
278	0	0
279	3	2
280	1	1
281	0	0
282	0	0
283	5	5
284	0	0
285	4	3
286	0	0
287	2	2
288	1	1
289	1	1
290	0	0
291	0	0
292	0	0
293	1	1
294	0	0
295	0	0
296	0	0
297	0	0
298	0	0
299	1	1
300	0	0
301	4	2
302	0	0
303	4	3
304	0	0
305	0	0
306	39	17
307	41	18
308	6	4
309	0	0
310	0	0
311	0	0
312	3	3
313	1	1
314	0	0
315	0	0
316	0	0
317	0	0
318	0	0
319	3	2
320	0	0
321	0	0
322	2	2
323	0	0
324	8	8
325	0	0
326	0	0
327	1	1
328	0	0
329	0	0
330	0	0
331	0	0
332	3	2
333	1	1
334	3	2
335	0	0
336	1	1
337	2	2
338	0	0
339	0	0
340	0	0
341	0	0
342	0	0
343	4	4
344	0	0
345	1	1
346	0	0
347	0	0
348	1	1
349	0	0
350	0	0
351	4	4
352	0	0
353	2	2
354	0	0
355	1	1
356	3	3
357	0	0
358	1	1
359	0	0
360	0	0
361	0	0
362	0	0
363	0	0
364	0	0
365	0	0
366	0	0
367	0	0
368	0	0
369	0	0
370	1	1
371	1	1
372	0	0
373	0	0
374	0	0
375	1	1
376	0	0
377	0	0
378	0	0
379	7	6
380	0	0
381	0	0
382	2	2
383	0	0
384	0	0
385	0	0
386	0	0
387	0	0
388	0	0
389	7	5
390	0	0
391	0	0
392	0	0
393	0	0
394	0	0
395	1	1
396	0	0
397	0	0
398	0	0
399	0	0
400	0	0
401	0	0
402	0	0
403	1	1
404	1	1
405	0	0
406	0	0
407	0	0
408	21	14
409	17	15
410	6	6
411	0	0
412	2	2
413	0	0
414	1	1
415	0	0
416	0	0
417	3	2
418	0	0
419	0	0
420	0	0
421	0	0
422	3	2
423	3	2
424	4	2
425	3	2
426	0	0
427	0	0
428	0	0
429	0	0
430	0	0
431	1	1
432	0	0
433	0	0
434	1	1
435	0	0
436	0	0
437	0	0
438	0	0
439	0	0
440	4	3
441	1	1
442	0	0
443	0	0
444	0	0
445	0	0
446	0	0
447	0	0
448	0	0
449	0	0
450	8	7
451	0	0
452	0	0
453	1	1
454	0	0
455	0	0
456	0	0
457	1	1
458	0	0
459	0	0
460	0	0
461	0	0
462	1	1
463	0	0
464	0	0
465	0	0
466	0	0
467	1	1
468	0	0
469	0	0
470	1	1
471	3	3
472	2	2
473	0	0
474	0	0
475	0	0
476	0	0
477	0	0
478	0	0
479	0	0
480	2	2
481	0	0
482	1	1
483	0	0
484	0	0
485	0	0
486	0	0
487	0	0
488	4	3
489	0	0
490	0	0
491	3	3
492	1	1
493	0	0
494	4	3
495	0	0
496	0	0
497	3	3
498	1	1
499	0	0
500	7	3
501	2	1
502	0	0
503	0	0
504	0	0
505	6	4
506	0	0
507	0	0
508	0	0
509	0	0
510	26	16
511	27	21
512	0	0
513	0	0
514	0	0
515	0	0
516	1	1
517	0	0
518	0	0
519	0	0
520	0	0
521	5	3
522	1	1
523	1	1
524	1	1
525	0	0
526	0	0
527	1	1
528	0	0
529	4	3
530	4	4
531	0	0
532	0	0
533	1	1
534	0	0
535	0	0
536	0	0
537	0	0
538	0	0
539	1	1
540	0	0
541	3	2
542	2	1
543	2	2
544	3	2
545	0	0
546	0	0
547	0	0
548	0	0
549	0	0
550	2	2
551	0	0
552	0	0
553	1	1
554	0	0
555	0	0
556	8	4
557	0	0
558	0	0
559	0	0
560	1	1
561	0	0
562	1	1
563	1	1
564	3	3
565	0	0
566	0	0
567	0	0
568	0	0
569	0	0
570	0	0
571	0	0
572	0	0
573	0	0
574	0	0
575	1	1
576	2	2
577	0	0
578	0	0
579	0	0
580	0	0
581	0	0
582	0	0
583	1	1
584	0	0
585	0	0
586	0	0
587	0	0
588	0	0
589	0	0
590	0	0
591	0	0
592	1	1
593	0	0
594	0	0
595	3	3
596	0	0
597	3	2
598	0	0
599	12	7
600	0	0
601	6	4
602	0	0
603	0	0
604	0	0
605	0	0
606	1	1
607	2	1
608	1	1
609	0	0
610	0	0
611	4	4
612	0	0
613	0	0
614	1	1
615	0	0
616	0	0
617	0	0
618	0	0
619	0	0
620	0	0
621	1	1
622	2	2
623	0	0
624	0	0
625	0	0
626	0	0
627	1	1
628	0	0
629	0	0
630	0	0
631	0	0
632	0	0
633	0	0
634	0	0
635	0	0
636	0	0
637	0	0
638	0	0
639	0	0
640	3	2
641	1	1
642	2	2
643	0	0
644	0	0
645	5	5
646	10	9
647	3	2
648	0	0
649	0	0
650	0	0
651	3	3
652	0	0
653	4	4
654	0	0
655	0	0
656	0	0
657	0	0
658	1	1
659	0	0
660	0	0
661	0	0
662	31	18
663	31	26
664	0	0
665	0	0
666	3	2
667	1	1
668	0	0
669	0	0
670	0	0
671	0	0
672	6	4
673	10	9
674	0	0
675	4	2
676	0	0
677	0	0
678	0	0
679	1	1
680	0	0
681	0	0
682	4	3
683	1	1
684	0	0
685	0	0
686	0	0
687	0	0
688	1	1
689	0	0
690	6	4
691	0	0
692	0	0
693	1	1
694	0	0
695	0	0
696	5	5
697	0	0
698	0	0
699	0	0
700	0	0
701	1	1
702	0	0
703	0	0
704	0	0
705	0	0
706	0	0
707	0	0
708	0	0
709	4	3
710	0	0
711	0	0
712	4	4
713	1	1
714	0	0
715	2	2
716	4	3
717	0	0
718	0	0
719	7	5
720	0	0
721	0	0
722	0	0
723	0	0
724	0	0
725	0	0
726	0	0
727	0	0
728	5	5
729	0	0
730	0	0
731	0	0
732	0	0
733	0	0
734	0	0
735	1	1
736	2	2
737	0	0
738	0	0
739	2	2
740	0	0
741	0	0
742	0	0
743	6	3
744	1	1
745	0	0
746	0	0
747	0	0
748	1	1
749	0	0
750	0	0
751	0	0
752	0	0
753	0	0
754	1	1
755	0	0
756	4	2
757	0	0
758	0	0
759	0	0
760	0	0
761	0	0
762	0	0
763	0	0
764	0	0
765	0	0
766	0	0
767	1	1
768	0	0
769	0	0
770	0	0
771	0	0
772	0	0
773	0	0
774	0	0
775	0	0
776	0	0
777	1	1
778	0	0
779	0	0
780	0	0
781	1	1
782	0	0
783	0	0
784	9	7
785	1	1
786	5	5
787	0	0
788	0	0
789	2	2
790	0	0
791	5	3
792	0	0
793	1	1
794	1	1
795	0	0
796	0	0
797	0	0
798	0	0
799	0	0
800	0	0
801	4	3
802	1	1
803	0	0
804	0	0
805	0	0
806	2	2
807	0	0
808	0	0
809	1	1
810	0	0
811	0	0
812	3	2
813	0	0
814	36	25
815	30	20
816	24	23
817	25	25
818	0	0
819	0	0
820	4	4
821	4	4
822	0	0
823	0	0
824	0	0
825	0	0
826	0	0
827	0	0
828	0	0
829	0	0
830	0	0
831	0	0
832	0	0
833	0	0
834	0	0
835	0	0
836	0	0
837	0	0
838	2	2
839	0	0
840	0	0
841	4	3
842	2	2
843	0	0
844	0	0
845	2	2
846	3	2
847	0	0
848	0	0
849	11	6
850	13	7
851	0	0
852	0	0
853	0	0
854	0	0
855	1	1
856	0	0
857	0	0
858	0	0
859	0	0
860	1	1
861	0	0
862	1	1
863	5	4
864	0	0
865	4	4
866	16	5
867	0	0
868	0	0
869	0	0
870	0	0
871	0	0
872	0	0
873	0	0
874	2	1
875	1	1
876	0	0
877	0	0
878	0	0
879	3	2
880	3	3
881	10	7
882	0	0
883	0	0
884	0	0
885	0	0
886	0	0
887	0	0
888	3	2
889	0	0
890	0	0
891	0	0
892	2	1
893	0	0
894	0	0
895	0	0
896	0	0
897	0	0
898	5	3
899	0	0
900	0	0
901	0	0
902	0	0
903	0	0
904	8	5
905	0	0
906	0	0
907	9	6
908	0	0
909	4	2
910	0	0
911	0	0
912	2	2
913	5	5
914	8	4
915	3	3
916	0	0
917	0	0
918	0	0
919	0	0
920	0	0
921	8	4
922	0	0
923	13	5
924	13	7
925	4	3
926	1	1
927	0	0
928	0	0
929	0	0
930	0	0
931	3	3
932	0	0
933	1	1
934	0	0
935	0	0
936	0	0
937	0	0
938	1	1
939	0	0
940	11	4
941	0	0
942	0	0
943	0	0
944	0	0
945	0	0
946	0	0
947	0	0
948	0	0
949	0	0
950	0	0
951	0	0
952	0	0
953	0	0
954	0	0
955	0	0
956	0	0
957	2	1
958	1	1
959	0	0
960	0	0
961	0	0
962	0	0
963	0	0
964	1	1
965	0	0
966	0	0
967	0	0
968	4	4
969	0	0
970	0	0
971	3	2
972	0	0
973	1	1
974	0	0
975	1	1
976	0	0
977	0	0
978	0	0
979	1	1
980	0	0
981	2	2
982	0	0
983	0	0
984	0	0
985	0	0
986	0	0
987	0	0
988	0	0
989	0	0
990	0	0
991	5	2
992	0	0
993	0	0
994	0	0
995	0	0
996	3	3
997	1	1
998	1	1
999	0	0
1000	1	1
1001	0	0
1002	0	0
1003	0	0
1004	0	0
1005	0	0
1006	0	0
1007	0	0
1008	0	0
1009	0	0
1010	2	2
1011	1	1
1012	0	0
1013	0	0
1014	0	0
1015	0	0
1016	0	0
1017	0	0
1018	26	19
1019	22	20
1020	21	21
1021	9	9
1022	16	14
1023	13	13
1024	29	22
1025	22	21
1026	26	17
1027	16	14
