448	1	1
449	56	35
450	77	26
451	48	28
452	1	1
453	3	3
454	25	2
455	29	8
456	76	50
457	5	4
458	0	0
459	72	47
460	0	0
461	35	29
462	61	44
463	54	28
464	2	1
465	68	36
466	3	2
467	104	44
468	0	0
469	0	0
470	52	20
471	44	8
472	5	4
473	42	6
474	29	20
475	47	35
476	44	36
477	6	6
478	0	0
479	33	26
480	128	49
481	42	26
482	23	21
483	0	0
484	37	30
485	1	1
486	0	0
487	25	22
488	39	11
489	18	8
490	0	0
491	25	14
492	29	22
493	0	0
494	74	39
495	24	12
496	0	0
497	60	31
498	9	5
499	70	33
500	91	37
501	47	16
502	30	20
503	0	0
504	55	9
505	40	12
506	1	1
507	0	0
508	4	4
509	0	0
510	393	128
511	374	132
512	40	31
513	7	6
514	7	7
515	42	23
516	8	7
517	68	47
518	0	0
519	1	1
520	0	0
521	39	12
522	46	34
523	7	6
524	6	5
525	4	3
526	0	0
527	2	1
528	0	0
529	48	27
530	59	33
531	0	0
532	40	34
533	4	4
534	0	0
535	0	0
536	0	0
537	11	9
538	0	0
539	30	21
540	0	0
541	15	12
542	20	13
543	15	13
544	47	23
545	69	24
546	6	5
547	0	0
548	16	6
549	0	0
550	8	8
551	65	42
552	0	0
553	46	43
554	29	24
555	8	8
556	112	50
557	86	48
558	0	0
559	0	0
560	5	4
561	0	0
562	20	13
563	1	1
564	30	21
565	1	1
566	0	0
567	62	43
568	37	14
569	57	43
570	44	32
571	0	0
572	6	5
573	30	12
574	0	0
575	12	10
576	6	5
577	45	27
578	84	59
579	30	22
580	26	24
581	0	0
582	42	32
583	1	1
584	0	0
585	0	0
586	24	21
587	83	44
588	0	0
589	3	2
590	0	0
591	1	1
592	48	29
593	1	1
594	59	44
595	132	62
596	0	0
597	48	24
598	3	3
599	113	74
600	32	26
601	56	26
602	0	0
603	0	0
604	54	34
605	0	0
606	44	32
607	25	7
608	13	11
609	0	0
610	27	11
611	24	6
612	0	0
613	0	0
614	18	12
615	61	28
616	2	2
617	39	22
618	0	0
619	0	0
620	5	5
621	4	4
622	65	23
623	36	27
624	8	8
625	106	49
626	0	0
627	1	1
628	0	0
629	0	0
630	0	0
631	8	7
632	72	49
633	4	4
634	71	51
635	62	42
636	27	9
637	45	17
638	40	33
639	2	2
640	20	12
641	2	2
642	3	3
643	1	1
644	119	64
645	17	14
646	18	14
647	60	36
648	1	1
649	35	21
650	0	0
651	55	18
652	12	6
653	56	48
654	1	1
655	51	41
656	42	10
657	49	33
658	1	1
659	51	39
660	0	0
661	36	31
662	360	131
663	381	144
664	8	8
665	25	24
666	9	7
667	4	4
668	37	37
669	8	8
670	0	0
671	3	3
672	72	15
673	86	64
674	108	71
675	69	35
676	69	56
677	35	33
678	0	0
679	8	8
680	0	0
681	59	48
682	51	39
683	56	45
684	51	38
685	84	67
686	0	0
687	96	58
688	74	46
689	0	0
690	87	56
691	46	18
692	100	67
693	30	23
694	106	57
695	0	0
696	30	18
697	25	21
698	27	6
699	78	55
700	2	2
701	10	4
702	74	49
703	38	23
704	83	42
705	0	0
706	31	22
707	50	34
708	45	13
709	69	36
710	0	0
711	0	0
712	126	75
713	5	5
714	87	45
715	45	39
716	72	47
717	1	1
718	5	4
719	46	24
720	82	52
721	0	0
722	73	50
723	0	0
724	30	24
725	49	14
726	9	9
727	55	40
728	55	28
729	3	2
730	45	37
731	56	34
732	1	1
733	2	2
734	0	0
735	11	9
736	63	32
737	3	3
738	116	74
739	15	11
740	0	0
741	0	0
742	70	53
743	92	46
744	2	2
745	0	0
746	40	17
747	117	66
748	2	2
749	67	40
750	99	67
751	38	33
752	106	55
753	90	64
754	80	62
755	0	0
756	123	69
757	0	0
758	65	48
759	0	0
760	75	54
761	1	1
762	1	1
763	5	1
764	68	34
765	0	0
766	41	11
767	32	25
768	4	3
769	66	49
770	1	1
771	0	0
772	2	2
773	1	1
774	82	46
775	5	5
776	1	1
777	41	31
778	11	10
779	0	0
780	0	0
781	28	19
782	0	0
783	0	0
784	121	59
785	6	4
786	79	41
787	38	38
788	64	42
789	41	23
790	62	40
791	71	12
792	27	13
793	18	15
794	36	18
795	61	37
796	129	77
797	29	11
798	0	0
799	72	25
800	89	63
801	42	34
802	77	29
803	2	2
804	82	59
805	0	0
806	15	9
807	103	57
808	22	19
809	55	23
810	39	12
811	5	3
812	113	63
813	0	0
814	425	198
815	422	196
816	376	178
817	392	178
818	4	3
819	0	0
820	135	76
821	134	75
822	7	7
823	0	0
824	1	1
825	4	3
826	174	129
827	0	0
828	0	0
829	28	26
830	56	45
831	49	35
832	0	0
833	120	88
834	51	42
835	30	20
836	0	0
837	11	9
838	26	22
839	1	1
840	31	26
841	28	14
842	50	23
843	0	0
844	2	1
845	5	4
846	54	18
847	17	5
848	9	2
849	132	63
850	110	81
851	86	70
852	64	53
853	0	0
854	50	40
855	1	1
856	0	0
857	4	4
858	4	4
859	52	21
860	38	21
861	19	16
862	43	12
863	35	7
864	0	0
865	51	38
866	225	84
867	50	41
868	0	0
869	123	94
870	1	1
871	0	0
872	118	94
873	14	12
874	5	4
875	11	4
876	0	0
877	0	0
878	0	0
879	25	20
880	57	39
881	58	36
882	0	0
883	12	11
884	0	0
885	47	31
886	0	0
887	31	20
888	81	61
889	1	1
890	36	32
891	0	0
892	20	12
893	40	35
894	14	11
895	202	121
896	0	0
897	30	19
898	97	53
899	86	63
900	149	98
901	48	34
902	2	2
903	66	61
904	41	21
905	0	0
906	0	0
907	93	67
908	23	16
909	41	8
910	0	0
911	0	0
912	49	19
913	70	36
914	102	46
915	22	15
916	40	33
917	3	2
918	0	0
919	36	12
920	0	0
921	102	46
922	85	70
923	105	54
924	125	44
925	38	30
926	1	1
927	0	0
928	0	0
929	0	0
930	58	41
931	130	93
932	0	0
933	126	103
934	55	34
935	22	19
936	94	72
937	0	0
938	183	120
939	5	4
940	77	14
941	0	0
942	63	49
943	0	0
944	95	51
945	0	0
946	78	37
947	69	47
948	145	100
949	34	23
950	0	0
951	0	0
952	111	98
953	37	31
954	0	0
955	0	0
956	5	5
957	4	3
958	49	34
959	1	1
960	135	85
961	47	35
962	0	0
963	60	46
964	52	24
965	0	0
966	47	33
967	55	28
968	62	52
969	29	25
970	83	41
971	63	40
972	27	24
973	1	1
974	53	36
975	74	41
976	37	35
977	0	0
978	50	44
979	87	63
980	20	20
981	15	9
982	87	66
983	22	7
984	0	0
985	0	0
986	0	0
987	47	35
988	9	7
989	35	32
990	106	70
991	69	24
992	14	10
993	10	8
994	0	0
995	33	27
996	40	23
997	181	126
998	1	1
999	0	0
1000	109	74
1001	0	0
1002	0	0
1003	0	0
1004	3	3
1005	0	0
1006	0	0
1007	56	48
1008	10	3
1009	0	0
1010	43	37
1011	27	19
1012	0	0
1013	15	12
1014	59	52
1015	0	0
1016	0	0
1017	43	20
1018	292	178
1019	312	174
1020	296	191
1021	326	201
1022	277	192
1023	305	195
1024	295	180
1025	290	176
1026	341	214
1027	288	189
